,Cr,Fe,Cd,Zn,Cu,Pb
ygaV,0.004586905106225441,-0.09076061000642231,-0.023270841785909522,0.041990014353506855,0.054059436969724727,0.08227599707678825
creB,0.07698340081642555,-0.09806223736066434,0.0651089530138104,0.0988263540749444,-0.018427150739723258,0.08505019861477141
oppB,0.025591086221902738,-0.13798510018094562,-0.01120032360450379,0.031528055892429005,0.01746274832787908,0.027455979340378002
yfiE,-0.013219845035613532,-0.03845060067569979,0.017634957031379694,0.20196901806793882,0.02422576664889299,0.053758729839257655
yqcE,0.031371048170605875,0.06892948827549744,0.0005182482479967815,0.050044310068211285,0.03440287284492987,0.006003861592999106
yeaS,-0.05309202331215617,-0.11408742237394132,0.008794268311392546,0.08951366752234836,0.05608711732881871,0.05570806146509819
ydeA,0.051695080442020584,-0.025879499643869736,0.061841297147420086,0.0916926073389076,0.02792513292026082,0.010278207282096701
ygbA,0.12177829359831724,-0.055489518922029135,0.030216062696549948,0.0554908402417057,0.014897891664338442,0.008631645333144719
csdA,0.03344950077892925,-0.07580649024728472,0.16718486352456474,0.11513700950221435,0.032270920004061066,0.03124928459127171
yeaZ,0.00893367058589213,-0.06497021636083017,0.005324429817276007,0.014739526951328625,0.036870938533441075,0.04725330685518782
yhdX,0.02167489872122033,-0.058387269715553324,0.028343624088441596,0.008373973210177622,-0.001767462870576603,0.019205556937148604
nudH,0.014861951926829518,-0.033364407936225464,0.02129299553870806,0.06145520030187367,0.059387967086469325,-0.0017163185588994043
ygeF,0.013142762381224018,-0.09065298668283613,-0.0009529040772820542,0.14236679039545672,-0.008927957073008901,-0.029629345402175527
recE,0.058691472862532075,-0.0045073944187319324,0.03173901493484551,0.032516921016909534,-0.015352656648363168,0.010437178603175886
nanA,0.05039475565599315,-0.0681131524885903,0.1255917525844876,0.03715820247242789,0.09591665724928689,0.050694630802082766
glcC,0.023109709174082258,-0.08007999792094601,0.005177535684340831,0.0029092289805920882,0.055991830693468664,0.033195693609150784
yraM,0.02337788568763871,-0.09846828427756144,0.01948857932467861,0.053617633966771085,0.008744272120552541,0.10562880270177258
rnd,0.011546993337487165,0.03689930227316112,0.03339304249147664,0.06995815214839805,0.029286945518083102,0.01944157576340234
mreC,0.018999164655437304,-0.044392861261183456,0.023792633319624786,0.02716496255978365,-0.0023410224821171794,0.01828506084479621
mhpR,0.012923303386561908,-0.1908946306054385,0.03582441526602129,-0.002760301955830176,0.055374150138312025,0.06307659529107022
yhbO,0.0018070950653191677,-0.21777825031624995,-0.006962575486740852,-0.08178990870153242,-0.007913215348538635,0.07249178492042292
ptrB,-0.013117731726675477,-0.07286827430320655,0.007640860528699757,-0.009974745742914896,-0.023944801412698613,0.08925357219927062
fadE,-0.03851953690045426,-0.0944169757945053,0.005112899932002126,-0.050521566829753034,0.0560633148200496,0.06687474623129934
feaR,0.015939211036010457,-0.061072896633976415,0.05126513760921278,0.020804136078598802,0.045481561760031194,-0.3394539470424294
clpB,0.0007926781829581556,0.00678614599395217,0.016671773823267476,0.12300137838900509,0.03106931154389272,0.022471616091168583
argI,0.0080012883335012,0.22458953603359672,0.0037477864108765692,-0.009225194706279236,0.014589699228387388,-0.00169158185716535
rluF,-0.003568567414313752,-0.0583953208968709,0.015886425798742474,0.01625810911230137,0.2909655241432906,0.059641159714486275
yhjJ,0.011094863117397486,-0.014190672713642653,0.021794645970334262,0.007054132404607191,0.031082785538389744,0.05246251418624227
fabZ,0.026847351935299416,0.04216919960611638,0.012304791775387389,0.028207233296286632,0.019283233392859762,0.016294894927141028
yaaA,-0.046870702610747564,-0.021560466971483658,0.016417499284323126,0.08894590980012837,0.04187781440239978,0.038151452239571365
mrr,-0.0029422149134394663,-0.10966543993678958,0.00731537155199726,0.00818472423035348,0.000810937746736914,0.03464641200970101
yhjK,0.006712485087459503,-0.03635942528573748,0.01566524962022583,0.012649638265576751,0.015890194586476707,0.04316630989834884
crl,-0.001999585522289578,0.02992746494557725,0.03912496067030549,0.0698405602561841,0.08148929658902511,0.06874062591874207
yaaH,0.038161091442277986,-0.07606024247197525,0.00796508184890838,0.018323434844262795,0.02565700346478413,0.04726947991864867
yfaY,0.022374004906435208,-0.08393305754304457,0.010398498880282747,-0.0044515158053748385,0.03845009921728075,0.002588468821858899
b3044,-0.1631957324288841,-0.12037390303772791,0.01445195331747106,0.060410746529717035,-0.002707699291068909,0.04911275200037859
yibL,-0.00314695998768124,-0.10126874837131677,0.0022974053040433623,0.030713273044632314,0.022769759942253408,0.04583089083977449
yaaI,0.03209680830220931,-0.02113269997970718,0.021089171922995816,0.06761124921086498,0.02554810507875038,0.012834268230769302
elaB,-0.0076642051860865016,-0.1287882814138022,-0.008971530627996483,-0.0033246672497299146,-0.010259396662329119,0.02480054685693121
rhsB,0.12701581610026383,-0.05195966781539008,-0.011940848904127537,0.025047138809850805,0.01351606041006636,-0.055444170117536766
yicH,-0.010687840183643368,-0.058716196613025635,0.01834318700780214,0.14638626128286486,0.01938551851961329,0.031007323442568666
yfbU,0.013618481089946266,-0.16912205897676544,-0.008304165722304644,-0.0935973660481346,0.03986998610395802,0.024504776074026388
yiaW,0.018807672219559594,-0.11304685845748247,0.026500155850950936,0.03525873851453576,0.05763746154274069,0.03717816099718238
yieE,0.062246034697036955,-0.1891983374718126,0.002600648125379567,0.03978028796539015,0.07415125905833005,0.06448333867342804
argF,-0.03280156137913943,0.2940581654964638,0.006810479458580293,-0.004088789438078936,0.0430440360426679,0.05413547278989472
yfcD,-0.0314284101154225,-0.025536563276113425,0.019200002781915058,0.06620038573533563,0.01460896982279015,0.020849918662268697
yidE,0.0009259835937497386,-0.10455832271432004,0.0009456552757352274,0.0454524022525494,0.0194793281274068,0.04781646161954341
yihL,0.0030636821533574056,0.05651226056865005,0.033516842166066506,0.09357413075515705,0.020050592334327728,0.043205036597175964
aspC,-0.05955565454893094,-0.04506664752484978,0.014883295127854225,0.057309755443596525,0.022059257283918915,0.026554930465955157
yfcE,-0.012882751821979658,0.07416231821893574,0.0036728594483623773,0.05768872684582679,0.00933912920590982,0.012123170092484009
yihR,0.024782237493777688,-0.13074913200294866,-0.012049668782718024,-0.0053336893956164545,0.03532347065410584,0.05733208183027578
yihX,0.025485645209012944,-0.11505638246942257,-0.0023986362590584075,-0.010025249249110451,0.03910269800984405,0.06651100015714405
yfcI,0.05971856003353001,-0.05700976397302352,0.0021551946830292565,0.04935663348424656,-0.0695841041934788,0.030322491352018827
glpX,0.02590471167051907,0.048681656905968505,0.0005618850099516704,0.0516294207136623,0.032085604098750074,0.04916700740901385
nadK,-0.012108870114804155,0.0014471309849822863,0.0318635385543722,0.021263837341185886,0.02027093174258876,0.07214419871593307
prmB,0.008977182791717345,-0.01100390956258196,-0.025824638554549566,0.03928355661380082,0.016344017741179447,0.01625230419391179
dedA,-0.006895247864577725,-0.04451887210973052,0.08346987090113461,0.055985012545671245,0.023730983969737295,0.05325727487396506
yijF,0.007423097893955621,-0.05333399597919314,0.021118707387232954,0.028674476655590107,0.056185411998823466,0.006996837773284423
guaC,0.0005709782085728448,0.012510669603692735,0.02689146468895286,0.004248668154486186,0.02104965741019528,0.02995702690574882
cysP,0.0036396294656926196,-0.04660632581240186,-0.01230488099305924,0.005753294373564299,0.002252714550295997,0.04020572703171444
yfeA,0.009188270220072067,0.07275630152062633,0.0238593558303695,0.11930000043872177,0.028792362560257356,0.0303596108471753
yijO,0.02222094517067748,-0.043732524844354824,0.01919631915143186,0.042253597545291,0.022257118732709687,0.03353935208904867
barA,0.002059425493381506,0.15765107001844014,0.008577192122272015,0.068996043384183,0.024303289766510222,0.029671208873137005
dapA,0.020263379720924183,0.010224680648733546,0.00837972664809439,0.05315548526215743,0.07765422718676386,0.026992936659992077
ypjB,0.07017973067180387,-0.1249523682770025,0.017930476390778265,0.0047210635749947005,0.025348141630776585,0.03437055824880051
pagB,0.029631953575681845,-0.047052713886164214,0.017373836375945834,0.03196038033877255,0.03388511201841533,0.04272537995678515
glyA,-0.021168100127212305,0.05182940895621449,0.012844270469781129,0.06980752480679975,-0.018183372792124383,0.033430287763638475
focA,0.10295490220634713,-0.17659565264082208,0.03308221173512452,-0.021446839286821305,0.0375144481387165,0.05191366210989705
hfq,0.021830899224229882,-0.13497768144711472,-0.005481850929872649,0.05968014174448651,0.0359287473852797,0.02237297635714996
insA_3,-0.012879480742956933,0.011817353636759455,0.03305882776918843,0.0703794130944868,0.018627020899306446,0.03689490361705325
yobF,0.028210509016683427,-0.0847710415445482,0.014280057229176944,0.12102910238069851,0.05009942116168712,0.016458984864802816
yhdY,0.04953401805130306,0.0025498243289564988,0.2058287305439168,0.011238811845078326,0.024505382794831453,-0.004058012118936587
yggH,-0.01737118810336811,-0.06271678467752563,-0.008019096066281635,-0.030144575422382882,0.04101322785824744,0.029151435591089805
yjiM,0.0032225267763251737,-0.06033107366658752,0.031384527672746,0.1218169309457958,-0.0034379068047820766,0.0032182419133083917
yebO,-0.01801198823715113,0.1550639128343102,0.020937824512857483,0.06647733962058383,0.016130444137999547,0.012050671499052937
xylG,-0.07606894713850477,-0.0254031735782573,0.016204393831010605,0.00632725068010957,0.00015675760293646745,0.019286491578380915
mug,0.008824045753360295,-0.10845984630496987,0.01756041794961516,0.08825155967193161,0.02248505884268605,0.0727357183903185
yjiA,-0.00012486145187457233,-0.05869330190818865,-0.009461434575857902,0.05606577259946021,0.021335637192349682,0.04338797440569665
yebE,-0.014707254067648716,0.03603048414216749,-0.018607187060785294,0.02474090304074613,-0.0012386359147488481,0.03659316088207365
ytfR,0.03583342944277865,0.07738898346020183,0.0036593195182127456,-0.044655271381621536,0.035118736180549254,0.07994183858689062
yneK,-0.05424196056280524,0.028475924675895773,0.040162647473802215,0.04150974083838396,0.2067417288652624,-0.08385807013231979
yjiX,-0.01758578393834317,-0.2318740671184741,0.02521356454549235,0.04510833181381164,0.024328839203548797,0.026934294184174888
dacA,0.020094976492241314,-0.10390638328786123,0.02018104114232123,0.022552874845573435,0.01672102372589737,0.05392824458505171
ycdZ,0.035193001488270856,0.019493770563969736,0.03898243324332947,0.09708177369101152,0.0035386143431160445,0.045373161640996536
rob,0.011951082292225088,-0.026201072532265505,0.017369075178850613,0.04859543041542048,0.00491716091204138,0.060012667683872485
yjiJ,0.02212680115199391,-0.15676352523670906,0.020997266340904937,-0.011659844828942197,0.09355243204317387,0.08417164190550115
htpX,0.027903144934018347,-0.15307313080183957,0.025677253646988356,0.05536225414665888,0.06405110840300245,-0.03590736959514745
ymdB,0.03339867356053371,-0.14335127451758173,0.00034644862353112226,0.007200023077031734,0.047144534165191425,0.045416705124125926
sulA,-0.025529580098942822,-0.14104181061430723,0.014521028440385421,0.004674283056176084,0.08687009187078708,0.07802978833668908
yjjL,0.016461719401460392,0.029344027927979372,-0.0035976787956208014,-0.048421368555300694,0.013323319707316964,0.03832081669416367
treA,0.03203835614450597,-0.029399244646647348,-0.003800829879775997,0.05064559577406218,0.02963982807549856,0.026591389448760935
yceK,-0.002418237976367192,-0.020418421155473494,0.008707117077559307,0.026834415345070185,0.021343740668723625,0.021438623196348587
rpsJ,-0.05238453988118386,0.015702271130744475,0.003944015914323047,0.03427718586861513,0.053058872317018974,0.0451736745701015
yhbE,-0.013293378778487795,-0.049890598847104804,0.002317687280439578,0.03614221271413023,0.019337536392775082,0.006504196639397347
ycfJ,0.17664220569665076,-0.12867888880497316,-0.0339418167260743,-0.15373194698276982,-0.05681490051733164,0.05768244595532727
motA,0.013433269887901963,-0.03617976006309385,0.020288183915028343,0.06319460131513957,-0.0056736671030285955,0.01057137999272
rpmB,-0.01518444208069587,-0.0016065595733423007,-0.04309354219324864,0.014249322632538112,0.015184267865805207,-0.015761403947552027
yhcO,-0.00034116524197535007,-0.12671831730067734,0.036355293536654364,0.08097352975696014,0.04396676508128855,0.02870616849989816
ycgH,0.016242746704449064,-0.06475620578264876,0.007224982172114068,0.054570332724900195,0.023908642722179105,0.0021770613718121233
panB,-0.006990460791143272,0.061226449191605206,-0.012074587516379676,-0.019119319634003155,0.034033365500200745,0.015513802392291744
ybjM,0.02812357443460425,-0.06611589743830255,0.01610158047339301,0.0045300369879432735,0.018174617262980572,0.07919296549991153
ompR,-0.018974947784051427,-0.07425414876820836,0.02050995620977937,0.08114101683734369,0.0667928035685063,0.027750013173118017
nagA,0.016078652047698767,-0.03577628364589262,0.030684846719193096,0.016529659811084292,0.02928975931234317,0.07124501171322914
smf,0.01441741461906638,-0.07940563136925825,0.009696210115958628,0.032673863805608126,0.0304967966014925,0.049961810018388626
betT,-0.018517413565964657,0.0033073890451673117,0.015356251776026035,0.10979460423820207,0.056192519344366705,0.03950594513757438
relB,0.03142030820045907,0.005986745454891183,-0.0014238909174432333,0.056687270092294226,0.02953991008656489,0.07622677272362482
grxB,-0.09499573288629382,-0.0890844770284945,0.03230683538968373,0.0954219748373868,0.009163040521095268,0.04097534805274218
yhdN,0.03211479104297813,-0.16415643222233472,0.008883239470320351,0.03806779928550331,0.031748993470561544,0.06564122446327118
entC,0.02723298996515053,-0.15836171329171111,0.013288189344781008,0.04722679562857128,0.08431640924469015,0.035291622543972424
uvrY,-0.02114781985167346,0.07831034018149029,0.04135452845187336,0.04642874147307984,0.06634003090036168,0.05536024145608424
pdxH,0.007487910604201176,-0.02628730222759762,-0.01474467620963746,0.06663965065500299,0.012335080518578562,0.040499915188423614
bfd,0.019894997912271183,-0.07113614894512092,0.035082148647159465,0.026182461046882058,0.03224780534749608,0.051501837084195604
ytfQ,0.010309978157546968,-0.052957805058475076,-0.0017662127001133096,0.028590097331687735,0.02443880936905247,0.05599886968369145
cyaA,0.013515850529251661,-0.0828703818705423,0.020654129778181502,0.04742322941093044,0.03357268593020051,0.06730157386667526
dcd,-0.021889807303015416,-0.07062887108639836,0.013056840293176124,0.013748044998611122,0.04706108668917531,0.010757778981599896
yheO,0.017304976334486622,-0.10834561194505601,0.2835656565161458,0.046151322763858166,0.04593700702276907,0.06614437798504545
crcA,0.0071139374032497425,-0.03351817616026108,-0.010346601349596782,0.001637192524783835,0.015661974891896302,0.05962536372351152
